"","12","3","4","5","6"
"1",0,0.0546820119450207,0.0177744700146408,0.0786334153184946,0.0994725788365585
"2",0.0546820119450207,0,0.0687377262746821,0.135548587391172,0.156600688293491
"3",0.0177744700146408,0.0687377262746821,0,0.0777582813765398,0.100872872127377
"4",0.0786334153184946,0.135548587391172,0.0777582813765398,0,0.0341253933978571
"5",0.0994725788365585,0.156600688293491,0.100872872127377,0.0341253933978571,0
