"","1","2","3","4","56"
"1",0,0.0195203856085012,0.0781328418786317,0.0375102328059478,0.115148160956981
"2",0.0195203856085012,0,0.0550767831018748,0.0166521598608029,0.0869478390270203
"3",0.0781328418786317,0.0550767831018748,0,0.0687377262746821,0.140717559547528
"4",0.0375102328059478,0.0166521598608029,0.0687377262746821,0,0.0868563593555139
"5",0.115148160956981,0.0869478390270203,0.140717559547528,0.0868563593555139,0
