"","1","2","3","4","5","6"
"1",0,0.0195203856085012,0.0781328418786317,0.0375102328059478,0.107756240831991,0.134406750213689
"2",0.0195203856085012,0,0.0550767831018748,0.0166521598608029,0.0779165744736309,0.0995207374680065
"3",0.0781328418786317,0.0550767831018748,0,0.0687377262746821,0.135548587391172,0.156600688293491
"4",0.0375102328059478,0.0166521598608029,0.0687377262746821,0,0.0777582813765398,0.100872872127377
"5",0.107756240831991,0.0779165744736309,0.135548587391172,0.0777582813765398,0,0.0341253933978571
"6",0.134406750213689,0.0995207374680065,0.156600688293491,0.100872872127377,0.0341253933978571,0
