"","1","24","3","5","6"
"1",0,0.0212125462058104,0.0781328418786317,0.107756240831991,0.134406750213689
"2",0.0212125462058104,0,0.0546387214362496,0.0711912220030064,0.0918384222055275
"3",0.0781328418786317,0.0546387214362496,0,0.135548587391172,0.156600688293491
"4",0.107756240831991,0.0711912220030064,0.135548587391172,0,0.0341253933978571
"5",0.134406750213689,0.0918384222055275,0.156600688293491,0.0341253933978571,0
